Speed,direction,precipitation
3.0864,255,0.025
1.0288,250,0.025
1.0288,250,0.025
1.0288,250,0.025
2.0576,330,0.025
2.0576,320,0.025
1.0288,315,0.025
1.0288,325,0.025
1.0288,340,0.025
0.5144,350,0.025
0.5144,320,0.025
1.0288,335,0.025
1.0288,320,0.025
1.0288,320,0.025
1.0288,320,0.025
1.0288,265,0.025
1.0288,250,0.025
1.0288,255,0.025
1.0288,260,0.025
2.0576,270,0.025
2.0576,265,0.025
1.5432,265,0
2.0576,285,0
1.0288,280,0
3.0864,295,0
4.1152,280,0
5.144,280,0
6.1728,290,0
7.2016,295,0
7.2016,280,0
5.144,300,0
4.1152,335,0
3.0864,190,0
2.0576,280,0
1.0288,340,0
2.0576,10,0
2.572,350,0
3.0864,20,0
2.572,20,0
3.0864,20,0
4.6296,345,0
5.144,10,0
6.6872,15,0
6.6872,20,0
6.1728,10,0
6.6872,10,0.0875
5.6584,10,0.0875
5.6584,345,0.0875
4.6296,340,0.0875
6.6872,335,0.0875
7.2016,315,0.0875
6.6872,320,0.0875
7.2016,330,0.0875
7.716,325,0.0875
8.2304,330,0.0875
8.2304,325,0.0875
6.1728,330,0.0875
5.6584,320,0.0875
5.144,315,0.0875
7.2016,325,0.0875
6.6872,320,0.0875
6.6872,315,0.0875
9.2592,320,0.0875
9.7736,310,0.0875
8.7448,310,0.0875
4.1152,325,0.0875
3.0864,45,0.0875
2.0576,40,0.0875
2.572,45,0.0875
4.1152,340,0.020833333
4.1152,345,0.020833333
4.6296,350,0.020833333
5.6584,350,0.020833333
6.6872,350,0.020833333
7.716,335,0.020833333
6.6872,345,0.020833333
6.6872,345,0.020833333
6.6872,340,0.020833333
4.6296,335,0.020833333
4.1152,330,0.020833333
4.6296,285,0.020833333
3.6008,315,0.020833333
3.0864,305,0.020833333
5.6584,270,0.020833333
1.5432,285,0.020833333
3.0864,310,0.020833333
4.1152,280,0.020833333
1.0288,310,0.020833333
3.0864,305,0.020833333
4.1152,290,0.020833333
4.1152,300,0.020833333
4.1152,315,0.020833333
6.1728,300,0.020833333
6.1728,295,0.008333333
3.0864,280,0.008333333
3.0864,315,0.008333333
3.6008,295,0.008333333
5.6584,295,0.008333333
5.6584,305,0.008333333
5.6584,300,0.008333333
3.6008,320,0.008333333
2.0576,315,0.008333333
3.0864,330,0.008333333
2.0576,335,0.008333333
1.5432,340,0.008333333
1.5432,30,0.008333333
4.1152,30,0.008333333
3.6008,25,0.008333333
2.0576,35,0.008333333
1.5432,45,0.008333333
1.5432,190,0.008333333
1.5432,185,0.008333333
2.572,180,0.008333333
3.0864,175,0.008333333
3.6008,180,0.008333333
4.6296,45,0.008333333
4.1152,52,0.008333333
4.1152,52,0
5.144,52,0
4.1152,45,0
4.1152,40,0
6.1728,330,0
9.2592,330,0
10.288,315,0
10.288,300,0
11.3168,290,0
10.288,290,0
9.2592,305,0
9.2592,305,0
10.288,300,0
10.288,310,0
7.2016,255,0
7.2016,50,0
6.1728,45,0
6.1728,35,0
5.144,35,0
5.144,350,0
4.6296,15,0
6.1728,15,0
4.6296,30,0
4.1152,30,0
2.572,35,0
3.0864,28,0
1.5432,30,0
4.6296,325,0
5.6584,330,0
5.144,290,0
2.0576,290,0
3.6008,330,0
2.572,340,0
2.0576,15,0
2.0576,20,0
1.5432,20,0
0.5144,30,0
0.5144,30,0
1.5432,30,0
1.5432,30,0
3.0864,15,0
5.6584,15,0
5.144,350,0
4.6296,350,0
5.144,350,0
5.144,350,0
4.6296,340,0
5.144,335,0
4.1152,330,0.008333333
5.144,325,0.008333333
7.2016,320,0.008333333
3.6008,210,0.008333333
2.572,225,0.008333333
4.1152,290,0.008333333
3.0864,275,0.008333333
2.0576,300,0.008333333
2.0576,280,0.008333333
2.0576,275,0.008333333
1.0288,340,0.008333333
1.0288,25,0.008333333
1.5432,25,0.008333333
1.5432,355,0.008333333
1.0288,15,0.008333333
2.572,20,0.008333333
4.6296,15,0.008333333
5.144,10,0.008333333
4.1152,10,0.008333333
1.5432,20,0.008333333
5.144,340,0.008333333
2.0576,205,0.008333333
5.144,335,0.008333333
6.6872,330,0.008333333
9.7736,330,0.079166667
8.2304,330,0.079166667
9.2592,335,0.079166667
8.2304,330,0.079166667
8.2304,330,0.079166667
10.288,330,0.079166667
11.8312,330,0.079166667
11.3168,330,0.079166667
9.7736,325,0.079166667
9.2592,330,0.079166667
8.2304,315,0.079166667
6.1728,315,0.079166667
6.6872,285,0.079166667
3.0864,60,0.079166667
3.0864,250,0.079166667
2.572,190,0.079166667
1.0288,355,0.079166667
2.0576,355,0.079166667
3.0864,350,0.079166667
3.0864,30,0.079166667
4.1152,55,0.079166667
3.6008,40,0.079166667
3.0864,45,0.079166667
1.5432,60,0.079166667
3.6008,10,0.175
3.6008,45,0.175
1.5432,45,0.175
2.0576,45,0.175
3.0864,50,0.175
3.0864,50,0.175
4.1152,60,0.175
3.0864,70,0.175
9.2592,330,0.175
7.2016,330,0.175
5.144,340,0.175
4.6296,340,0.175
4.6296,340,0.175
3.0864,340,0.175
5.144,340,0.175
5.6584,340,0.175
6.1728,330,0.175
4.6296,335,0.175
5.144,335,0.175
5.6584,340,0.175
7.2016,340,0.175
9.2592,330,0.175
6.6872,330,0.175
7.2016,330,0.175
7.2016,330,0.016666667
7.2016,330,0.016666667
9.2592,320,0.016666667
9.2592,325,0.016666667
9.7736,330,0.016666667
6.6872,35,0.016666667
5.144,35,0.016666667
4.6296,25,0.016666667
4.1152,30,0.016666667
3.0864,25,0.016666667
3.6008,20,0.016666667
5.6584,20,0.016666667
5.6584,10,0.016666667
6.6872,350,0.016666667
8.2304,340,0.016666667
8.2304,340,0.016666667
7.2016,340,0.016666667
8.2304,335,0.016666667
7.716,330,0.016666667
6.6872,330,0.016666667
6.6872,320,0.016666667
8.2304,315,0.016666667
7.2016,320,0.016666667
7.716,320,0.016666667
7.716,325,0.2125
6.1728,65,0.2125
2.572,45,0.2125
1.5432,50,0.2125
1.5432,30,0.2125
1.5432,30,0.2125
0.5144,30,0.2125
1.5432,15,0.2125
2.572,15,0.2125
1.5432,180,0.2125
1.0288,315,0.2125
1.0288,280,0.2125
0.5144,245,0.2125
1.5432,260,0.2125
2.0576,230,0.2125
2.0576,250,0.2125
2.572,240,0.2125
4.6296,210,0.2125
7.2016,190,0.2125
7.2016,225,0.2125
5.6584,240,0.2125
3.0864,240,0.2125
1.0288,250,0.2125
5.144,270,0.2125
3.6008,285,0.008333333
5.144,300,0.008333333
4.6296,300,0.008333333
4.6296,290,0.008333333
5.144,290,0.008333333
6.6872,300,0.008333333
5.6584,310,0.008333333
4.6296,315,0.008333333
3.6008,305,0.008333333
3.0864,310,0.008333333
2.572,330,0.008333333
5.144,330,0.008333333
5.6584,330,0.008333333
5.144,320,0.008333333
6.1728,310,0.008333333
5.6584,310,0.008333333
4.6296,300,0.008333333
6.1728,300,0.008333333
6.1728,305,0.008333333
5.144,300,0.008333333
5.6584,290,0.008333333
5.6584,295,0.008333333
6.1728,305,0.008333333
4.1152,300,0.008333333
2.572,305,0
0.5144,310,0
0.5144,180,0
1.0288,190,0
1.5432,192,0
1.5432,190,0
1.5432,350,0
1.5432,335,0
1.0288,335,0
0.5144,330,0
1.0288,335,0
1.5432,340,0
1.0288,325,0
1.0288,315,0
0.5144,330,0
1.0288,335,0
1.0288,275,0
1.5432,330,0
2.0576,340,0
2.572,330,0
1.0288,320,0
2.572,220,0
1.5432,325,0
1.0288,150,0
1.0288,185,0.029166667
1.0288,320,0.029166667
0.5144,315,0.029166667
0.5144,340,0.029166667
0.5144,355,0.029166667
0.5144,360,0.029166667
2.0576,45,0.029166667
1.5432,45,0.029166667
1.5432,50,0.029166667
0.5144,50,0.029166667
2.572,35,0.029166667
5.144,38,0.029166667
6.6872,30,0.029166667
6.6872,30,0.029166667
5.144,25,0.029166667
4.6296,35,0.029166667
5.6584,35,0.029166667
4.1152,35,0.029166667
2.0576,40,0.029166667
1.5432,40,0.029166667
2.0576,30,0.029166667
1.0288,40,0.029166667
1.5432,40,0.029166667
2.572,50,0.029166667
2.572,55,0
3.6008,45,0
1.5432,350,0
1.5432,360,0
3.0864,360,0
5.144,15,0
4.6296,15,0
5.6584,15,0
3.0864,15,0
1.0288,140,0
2.572,180,0
1.0288,185,0
1.5432,65,0
1.0288,60,0
2.0576,60,0
2.0576,60,0
3.0864,60,0
4.1152,70,0
4.1152,70,0
3.0864,70,0
3.0864,70,0
2.572,70,0
2.572,75,0
2.572,75,0
3.0864,70,0.029166667
2.572,70,0.029166667
2.572,310,0.029166667
1.5432,315,0.029166667
3.0864,330,0.029166667
3.6008,330,0.029166667
5.144,330,0.029166667
5.144,340,0.029166667
6.1728,340,0.029166667
7.2016,340,0.029166667
5.6584,350,0.029166667
5.6584,340,0.029166667
3.6008,335,0.029166667
5.6584,330,0.029166667
6.1728,315,0.029166667
9.2592,305,0.029166667
9.2592,300,0.029166667
7.2016,295,0.029166667
6.6872,290,0.029166667
5.144,300,0.029166667
7.716,290,0.029166667
9.2592,295,0.029166667
11.8312,290,0.029166667
10.288,290,0.029166667
10.8024,295,0
10.8024,300,0
10.288,300,0
9.7736,305,0
7.2016,290,0
9.7736,295,0
9.7736,300,0
10.8024,300,0
11.3168,310,0
11.8312,300,0
11.3168,300,0
8.7448,285,0
8.7448,270,0
8.7448,270,0
9.2592,270,0
8.2304,270,0
7.2016,270,0
5.144,240,0
3.6008,240,0
2.572,270,0
2.572,270,0
4.1152,270,0
3.0864,270,0
2.572,270,0
3.6008,265,0
3.6008,265,0
5.144,270,0
4.6296,265,0
2.572,305,0
4.1152,305,0
5.144,275,0
6.6872,280,0
7.716,275,0
6.1728,270,0
6.1728,270,0
4.6296,260,0
3.3436,270,0
7.716,280,0
7.716,280,0
7.2016,280,0
5.6584,275,0
5.144,270,0
4.6296,255,0
4.6296,250,0
6.6872,260,0
5.144,270,0
3.0864,195,0
5.144,255,0
4.1152,235,0
5.144,270,0
3.6008,285,0
3.6008,105,0
2.572,110,0
2.572,120,0
2.572,340,0
1.5432,330,0
1.5432,300,0
3.6008,300,0
3.6008,295,0
1.5432,290,0
1.0288,290,0
1.0288,270,0
1.5432,270,0
1.5432,270,0
1.5432,360,0
1.5432,360,0
1.0288,45,0
1.0288,45,0
2.0576,45,0
3.0864,45,0
3.0864,50,0
3.0864,50,0
4.1152,340,0.375
5.144,340,0.375
5.144,340,0.375
4.6296,335,0.375
6.1728,275,0.375
6.1728,270,0.375
2.0576,225,0.375
3.6008,270,0.375
4.6296,290,0.375
1.5432,280,0.375
1.5432,285,0.375
2.0576,300,0.375
1.0288,260,0.375
1.0288,210,0.375
0,20,0.375
0.5144,300,0.375
0.5144,300,0.375
0.5144,315,0.375
0.5144,360,0.375
0.5144,360,0.375
0.5144,355,0.375
0,360,0.375
0.5144,40,0.375
0,30,0.375
0.5144,25,0.0875
0.5144,70,0.0875
0,80,0.0875
1.0288,45,0.0875
0.5144,45,0.0875
1.0288,45,0.0875
0.5144,50,0.0875
0.5144,55,0.0875
0,60,0.0875
0,60,0.0875
0.5144,150,0.0875
1.0288,195,0.0875
2.0576,220,0.0875
2.0576,215,0.0875
0.5144,195,0.0875
0.5144,285,0.0875
0,290,0.0875
0,290,0.0875
0.5144,290,0.0875
0,185,0.0875
0.5144,215,0.0875
0.5144,265,0.0875
0.5144,270,0.0875
0.5144,100,0.0875
1.5432,285,0.008333333
3.0864,255,0.008333333
1.5432,255,0.008333333
2.0576,270,0.008333333
1.0288,305,0.008333333
3.6008,285,0.008333333
4.1152,270,0.008333333
5.144,280,0.008333333
4.6296,285,0.008333333
4.6296,290,0.008333333
4.1152,280,0.008333333
2.0576,245,0.008333333
3.0864,280,0.008333333
3.0864,275,0.008333333
3.0864,255,0.008333333
2.0576,165,0.008333333
2.0576,325,0.008333333
3.0864,310,0.008333333
4.1152,310,0.008333333
4.1152,320,0.008333333
4.1152,320,0.008333333
5.144,300,0.008333333
5.144,300,0.008333333
6.1728,300,0.008333333
6.1728,300,0.0125
4.1152,315,0.0125
2.0576,275,0.0125
3.0864,240,0.0125
2.572,315,0.0125
2.572,270,0.0125
2.572,270,0.0125
2.0576,280,0.0125
5.144,290,0.0125
6.1728,280,0.0125
9.2592,290,0.0125
9.7736,285,0.0125
8.7448,290,0.0125
6.1728,300,0.0125
5.6584,295,0.0125
7.2016,290,0.0125
6.6872,290,0.0125
5.6584,295,0.0125
5.6584,300,0.0125
5.144,320,0.0125
5.6584,320,0.0125
2.572,200,0.0125
1.5432,190,0.0125
1.5432,180,0.0125
1.5432,180,0.0875
1.5432,205,0.0875
2.0576,200,0.0875
1.0288,190,0.0875
1.5432,180,0.0875
1.5432,185,0.0875
1.5432,10,0.0875
1.0288,355,0.0875
2.0576,10,0.0875
4.1152,350,0.0875
3.6008,350,0.0875
4.6296,335,0.0875
3.6008,295,0.0875
6.6872,290,0.0875
4.6296,270,0.0875
3.6008,270,0.0875
3.6008,270,0.0875
4.6296,280,0.0875
4.1152,275,0.0875
5.6584,285,0.0875
5.6584,310,0.0875
4.6296,320,0.0875
2.572,320,0.0875
5.6584,305,0.0875
8.2304,305,0
8.7448,295,0
4.6296,275,0
4.1152,270,0
2.572,315,0
2.572,310,0
9.2592,300,0
11.8312,290,0
9.7736,285,0
5.144,335,0
4.6296,320,0
2.572,310,0
4.6296,280,0
6.6872,275,0
6.1728,275,0
5.6584,270,0
2.0576,290,0
2.572,285,0
2.572,295,0
2.572,315,0
2.0576,315,0
4.1152,285,0
5.6584,280,0
6.1728,275,0
4.6296,270,0
4.6296,270,0
5.6584,270,0
6.6872,275,0
5.6584,270,0
4.6296,270,0
5.6584,270,0
4.6296,270,0
6.1728,265,0
5.144,270,0
3.0864,315,0
2.0576,305,0
2.0576,325,0
1.5432,350,0
2.0576,350,0
3.6008,325,0
2.0576,295,0
2.0576,290,0
1.5432,305,0
2.572,275,0
2.572,275,0
2.0576,290,0
2.0576,280,0
3.6008,275,0
2.572,260,0.008333333
4.6296,260,0.008333333
1.5432,260,0.008333333
5.144,260,0.008333333
2.572,255,0.008333333
1.5432,150,0.008333333
1.5432,220,0.008333333
2.572,235,0.008333333
0.5144,280,0.008333333
0.5144,280,0.008333333
0,335,0.008333333
1.0288,305,0.008333333
0,345,0.008333333
1.0288,310,0.008333333
1.0288,290,0.008333333
1.0288,305,0.008333333
0.5144,295,0.008333333
0.5144,305,0.008333333
0.5144,260,0.008333333
1.0288,270,0.008333333
1.5432,270,0.008333333
0.5144,275,0.008333333
0.5144,320,0.008333333
0.5144,280,0.008333333
0.5144,270,0
0.5144,275,0
0.5144,300,0
1.5432,290,0
1.0288,295,0
0.5144,290,0
1.0288,270,0
2.0576,270,0
1.0288,260,0
1.0288,270,0
1.0288,270,0
0.5144,280,0
1.0288,285,0
0.5144,285,0
0.5144,320,0
0.5144,315,0
0.5144,20,0
0.5144,315,0
0,285,0
0.5144,255,0
0.5144,160,0
0,320,0
0.5144,320,0
0.5144,290,0
0.5144,340,0
1.0288,285,0
0.5144,305,0
0,330,0
0.5144,295,0
1.0288,330,0
1.5432,295,0
0.5144,180,0
1.0288,180,0
3.6008,310,0
4.6296,305,0
2.572,315,0
2.572,315,0
2.572,325,0
2.572,340,0
3.0864,340,0
2.0576,340,0
1.0288,360,0
2.572,360,0
2.572,330,0
3.6008,330,0
3.0864,340,0
2.0576,345,0
2.572,350,0
1.0288,350,0.008333333
2.0576,350,0.008333333
2.572,360,0.008333333
2.572,20,0.008333333
5.144,340,0.008333333
6.1728,345,0.008333333
8.7448,335,0.008333333
8.7448,330,0.008333333
5.144,320,0.008333333
2.572,300,0.008333333
8.7448,310,0.008333333
9.7736,310,0.008333333
7.716,310,0.008333333
3.0864,10,0.008333333
3.6008,15,0.008333333
3.6008,10,0.008333333
4.6296,335,0.008333333
7.2016,325,0.008333333
8.7448,310,0.008333333
10.288,310,0.008333333
9.7736,315,0.008333333
10.288,300,0.008333333
11.3168,290,0.008333333
9.7736,280,0.008333333
8.7448,285,0.020833333
5.6584,275,0.020833333
5.144,270,0.020833333
4.1152,275,0.020833333
5.144,270,0.020833333
5.144,280,0.020833333
8.7448,280,0.020833333
8.7448,275,0.020833333
6.1728,270,0.020833333
7.716,240,0.020833333
7.716,225,0.020833333
8.7448,260,0.020833333
9.2592,280,0.020833333
8.7448,295,0.020833333
7.716,310,0.020833333
8.2304,310,0.020833333
5.6584,185,0.020833333
4.1152,185,0.020833333
6.1728,190,0.020833333
4.1152,190,0.020833333
2.0576,175,0.020833333
2.572,165,0.020833333
4.1152,135,0.020833333
12.86,285,0.020833333
17.4896,290,0
9.7736,300,0
18.004,295,0
17.4896,300,0
19.0328,295,0
16.4608,290,0
11.8312,280,0
9.2592,295,0
9.2592,275,0
8.7448,280,0
6.6872,290,0
6.6872,290,0
6.6872,320,0
7.2016,330,0
8.7448,325,0
5.6584,330,0
5.6584,330,0
2.572,340,0
3.6008,340,0
6.6872,340,0
6.1728,340,0
7.2016,340,0
9.2592,330,0
11.3168,325,0
9.7736,330,0
10.8024,330,0
10.288,330,0
11.8312,320,0
12.86,330,0
10.8024,340,0
12.86,330,0
10.288,340,0
10.8024,330,0
6.6872,325,0
5.6584,325,0
2.0576,340,0
0.5144,120,0
0.5144,90,0
0.5144,185,0
1.0288,60,0
5.144,325,0
2.0576,210,0
2.572,305,0
4.6296,285,0
6.6872,280,0
6.6872,300,0
5.6584,300,0
3.0864,225,0
1.5432,210,0
1.5432,165,0
1.5432,180,0
0.5144,180,0
1.0288,15,0
1.0288,25,0
1.5432,30,0
2.0576,20,0
2.572,10,0
1.5432,60,0
4.6296,25,0
3.6008,20,0
5.144,40,0
11.8312,55,0
1.5432,60,0
1.5432,45,0
1.5432,35,0
2.0576,65,0
1.0288,45,0
0.5144,45,0
1.0288,55,0
1.0288,60,0
1.5432,42,0
1.0288,50,0
1.0288,45,0
0.5144,125,0
0.5144,245,0
0.5144,220,0
1.5432,120,0
1.5432,180,0
5.144,330,0
5.6584,340,0
5.6584,330,0
4.6296,335,0
2.0576,340,0
5.6584,325,0
6.6872,310,0
6.1728,270,0
5.144,270,0
5.6584,270,0
4.1152,290,0
6.1728,305,0
7.2016,295,0
8.2304,305,0
6.1728,290,0
5.144,305,0
1.0288,350,0
1.5432,45,0
1.0288,45,0.066666667
3.6008,30,0.066666667
3.0864,25,0.066666667
3.6008,45,0.066666667
2.572,45,0.066666667
3.6008,25,0.066666667
5.6584,15,0.066666667
7.716,10,0.066666667
8.2304,10,0.066666667
6.6872,10,0.066666667
6.6872,10,0.066666667
5.144,350,0.066666667
4.6296,345,0.066666667
6.6872,335,0.066666667
7.2016,320,0.066666667
6.1728,330,0.066666667
5.6584,330,0.066666667
4.6296,300,0.066666667
5.6584,290,0.066666667
6.1728,330,0.066666667
5.6584,310,0.066666667
5.6584,325,0.066666667
6.6872,330,0.066666667
3.0864,195,0.066666667
1.5432,45,0.1125
3.6008,60,0.1125
3.0864,60,0.1125
2.572,60,0.1125
3.6008,30,0.1125
5.6584,330,0.1125
7.716,330,0.1125
10.8024,330,0.1125
6.6872,335,0.1125
7.2016,350,0.1125
9.2592,10,0.1125
8.2304,345,0.1125
9.7736,345,0.1125
9.7736,350,0.1125
9.2592,350,0.1125
11.8312,340,0.1125
9.2592,350,0.1125
11.3168,320,0.1125
11.3168,310,0.1125
9.2592,315,0.1125
8.7448,300,0.1125
6.6872,290,0.1125
2.572,290,0.1125
5.144,290,0.1125
2.0576,270,0
0.5144,270,0
2.0576,280,0
4.1152,350,0
5.144,10,0
4.6296,20,0
5.144,25,0
5.144,10,0
5.144,25,0
4.1152,55,0
4.1152,55,0
2.572,10,0
2.0576,45,0
4.1152,75,0
6.6872,55,0
4.1152,55,0
2.0576,45,0
3.6008,55,0
1.5432,25,0
1.5432,90,0
1.5432,350,0
2.572,285,0
1.0288,270,0
4.6296,275,0
3.0864,280,0.008333333
2.572,270,0.008333333
6.1728,305,0.008333333
5.6584,330,0.008333333
5.6584,340,0.008333333
6.1728,325,0.008333333
7.716,325,0.008333333
9.2592,325,0.008333333
9.7736,330,0.008333333
9.2592,330,0.008333333
8.2304,340,0.008333333
9.7736,340,0.008333333
8.2304,330,0.008333333
8.7448,320,0.008333333
10.8024,310,0.008333333
10.8024,320,0.008333333
10.8024,325,0.008333333
8.7448,330,0.008333333
8.2304,330,0.008333333
8.7448,320,0.008333333
10.288,330,0.008333333
9.2592,320,0.008333333
8.7448,320,0.008333333
9.2592,315,0.008333333
8.2304,305,0
8.2304,310,0
7.2016,295,0
4.6296,310,0
6.6872,325,0
9.2592,300,0
8.2304,305,0
7.716,300,0
10.288,300,0
10.288,300,0
7.716,310,0
7.716,310,0
5.6584,320,0
4.1152,340,0
4.6296,340,0
5.144,330,0
5.144,340,0
5.6584,345,0
7.2016,335,0
5.6584,340,0
6.6872,340,0
6.6872,350,0
5.144,350,0
6.6872,350,0
5.144,335,0.045833333
5.144,315,0.045833333
3.6008,290,0.045833333
6.6872,290,0.045833333
9.2592,290,0.045833333
8.2304,300,0.045833333
8.2304,290,0.045833333
6.1728,270,0.045833333
3.6008,210,0.045833333
3.6008,345,0.045833333
2.572,350,0.045833333
2.0576,355,0.045833333
3.6008,15,0.045833333
4.6296,15,0.045833333
6.6872,350,0.045833333
8.7448,340,0.045833333
7.716,335,0.045833333
8.2304,330,0.045833333
8.2304,330,0.045833333
5.144,325,0.045833333
6.6872,320,0.045833333
6.6872,320,0.045833333
7.716,315,0.045833333
7.716,310,0.045833333
7.716,295,0.016666667
9.2592,290,0.016666667
7.716,315,0.016666667
10.288,310,0.016666667
10.288,310,0.016666667
9.2592,320,0.016666667
9.2592,325,0.016666667
7.716,340,0.016666667
6.1728,345,0.016666667
9.2592,330,0.016666667
10.288,330,0.016666667
10.288,335,0.016666667
8.7448,340,0.016666667
8.2304,330,0.016666667
6.1728,310,0.016666667
4.1152,325,0.016666667
5.6584,320,0.016666667
5.144,320,0.016666667
5.144,320,0.016666667
4.1152,330,0.016666667
3.0864,320,0.016666667
6.1728,320,0.016666667
5.6584,335,0.016666667
7.716,340,0.016666667
8.2304,340,0.104166667
7.716,335,0.104166667
9.7736,330,0.104166667
8.2304,315,0.104166667
7.2016,305,0.104166667
8.7448,315,0.104166667
6.6872,320,0.104166667
5.6584,330,0.104166667
5.6584,335,0.104166667
7.716,340,0.104166667
9.7736,340,0.104166667
8.2304,350,0.104166667
9.2592,340,0.104166667
6.6872,330,0.104166667
7.716,310,0.104166667
7.716,300,0.104166667
2.572,250,0.104166667
2.0576,275,0.104166667
1.5432,265,0.104166667
2.0576,225,0.104166667
1.0288,245,0.104166667
1.5432,215,0.104166667
4.1152,235,0.104166667
3.6008,245,0.104166667
5.6584,240,0
6.1728,240,0
5.144,260,0
5.6584,240,0
6.1728,260,0
6.6872,255,0
5.6584,250,0
6.1728,240,0
6.6872,250,0
5.144,250,0
4.1152,240,0
4.6296,245,0
5.6584,245,0
6.1728,245,0
2.572,245,0
2.0576,300,0
3.0864,295,0
3.0864,300,0
2.572,290,0
1.0288,340,0
2.0576,190,0
2.572,180,0
4.1152,180,0
4.1152,350,0
4.1152,350,0.408333333
3.0864,10,0.408333333
3.0864,335,0.408333333
2.572,300,0.408333333
3.6008,300,0.408333333
2.572,330,0.408333333
3.0864,285,0.408333333
5.6584,265,0.408333333
9.2592,270,0.408333333
10.8024,270,0.408333333
12.3456,270,0.408333333
12.3456,270,0.408333333
16.9752,270,0.408333333
18.5184,270,0.408333333
18.004,270,0.408333333
18.5184,270,0.408333333
16.9752,270,0.408333333
15.9464,270,0.408333333
14.4032,270,0.408333333
9.2592,260,0.408333333
7.2016,240,0.408333333
9.7736,240,0.408333333
9.2592,255,0.408333333
6.6872,260,0.408333333
4.6296,240,0
5.6584,235,0
5.6584,225,0
5.6584,240,0
4.6296,180,0
4.1152,220,0
3.6008,235,0
3.6008,270,0
5.144,275,0
3.6008,270,0
5.144,290,0
7.2016,300,0
6.1728,295,0
5.144,290,0
4.1152,295,0
3.6008,305,0
2.572,310,0
3.0864,305,0
5.144,280,0
3.6008,270,0
3.6008,270,0
3.0864,270,0
4.6296,270,0
6.6872,270,0
3.6008,275,0
4.6296,265,0
2.572,275,0
1.0288,190,0
1.0288,305,0
1.0288,300,0
2.572,290,0
2.0576,290,0
1.0288,285,0
2.0576,280,0
1.5432,285,0
2.0576,295,0
1.0288,305,0
1.0288,295,0
1.0288,275,0
1.0288,280,0
1.0288,280,0
0.5144,295,0
1.0288,325,0
1.5432,315,0
1.0288,280,0
1.0288,300,0
0.5144,300,0
0,305,0
0,300,0.0875
1.0288,325,0.0875
0.5144,340,0.0875
0.5144,320,0.0875
0.5144,280,0.0875
1.5432,160,0.0875
2.0576,80,0.0875
2.0576,85,0.0875
2.0576,80,0.0875
1.5432,70,0.0875
3.0864,65,0.0875
2.0576,60,0.0875
3.6008,90,0.0875
3.0864,85,0.0875
3.6008,75,0.0875
4.1152,75,0.0875
3.6008,80,0.0875
4.6296,90,0.0875
4.6296,80,0.0875
4.6296,90,0.0875
5.144,90,0.0875
4.6296,80,0.0875
2.572,90,0.0875
4.6296,90,0.0875
5.6584,85,0.241666667
6.1728,80,0.241666667
7.2016,80,0.241666667
6.1728,60,0.241666667
5.6584,70,0.241666667
6.6872,75,0.241666667
6.6872,55,0.241666667
7.2016,45,0.241666667
7.2016,45,0.241666667
7.2016,45,0.241666667
6.6872,50,0.241666667
7.716,50,0.241666667
7.716,45,0.241666667
8.7448,45,0.241666667
5.6584,50,0.241666667
5.6584,55,0.241666667
6.6872,60,0.241666667
6.1728,60,0.241666667
5.6584,60,0.241666667
6.1728,60,0.241666667
6.1728,60,0.241666667
6.6872,60,0.241666667
6.6872,60,0.241666667
6.6872,60,0.241666667
6.6872,60,0.191666667
5.6584,70,0.191666667
5.144,60,0.191666667
6.1728,60,0.191666667
5.144,70,0.191666667
5.6584,70,0.191666667
5.144,70,0.191666667
6.1728,70,0.191666667
3.6008,90,0.191666667
4.1152,80,0.191666667
3.0864,95,0.191666667
3.0864,90,0.191666667
2.0576,95,0.191666667
1.0288,125,0.191666667
0.5144,175,0.191666667
1.0288,210,0.191666667
0.5144,180,0.191666667
1.0288,185,0.191666667
1.0288,185,0.191666667
1.0288,230,0.191666667
1.0288,220,0.191666667
1.5432,220,0.191666667
1.0288,220,0.191666667
1.0288,220,0.191666667
2.0576,220,0
1.0288,220,0
2.0576,220,0
1.0288,220,0
1.0288,235,0
0.5144,220,0
0.5144,220,0
0.5144,230,0
0.5144,165,0
1.0288,160,0
0.5144,165,0
0.5144,225,0
0.5144,330,0
1.5432,20,0
3.0864,190,0
3.0864,35,0
3.0864,190,0
2.572,195,0
1.5432,175,0
3.0864,35,0
2.572,30,0
2.0576,30,0
2.0576,10,0
2.572,15,0
2.572,180,0
3.0864,350,0
3.0864,350,0
4.6296,340,0
4.1152,325,0
4.1152,300,0
2.572,310,0
4.1152,320,0
1.0288,300,0
2.0576,10,0
2.0576,10,0
1.0288,350,0
0.5144,350,0
0.5144,350,0
1.0288,330,0
0.5144,290,0
1.0288,270,0
1.0288,265,0
1.0288,270,0
2.0576,270,0
2.0576,270,0
3.0864,270,0
4.1152,270,0
4.1152,270,0
1.0288,255,0.058333333
1.0288,255,0.058333333
2.0576,245,0.058333333
2.0576,250,0.058333333
2.0576,240,0.058333333
2.0576,250,0.058333333
1.0288,240,0.058333333
2.0576,240,0.058333333
2.572,255,0.058333333
2.0576,280,0.058333333
1.0288,280,0.058333333
1.0288,325,0.058333333
2.0576,315,0.058333333
4.1152,270,0.058333333
2.0576,280,0.058333333
1.0288,275,0.058333333
2.0576,265,0.058333333
1.0288,270,0.058333333
2.0576,265,0.058333333
1.0288,260,0.058333333
1.0288,255,0.058333333
